Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country,City,State,Postal Code,Region
US-2014-107993,,,Standard Class,SE-20110,United States,Springfield,Oregon,97477,West
CA-2017-110443,,,Standard Class,CK-12205,United States,Renton,Washington,98059,West
CA-2017-144848,2017-04-04,2017-05-04,First Class,DS-13030,United States,New York City,New York,10009,East
US-2017-147998,,,Standard Class,SA-20830,United States,San Jose,California,95123,West
CA-2016-103919,2016-03-10,2016-07-10,Standard Class,TP-21565,United States,Grand Prairie,Texas,75051,Central
CA-2016-113425,,,Same Day,JK-16120,United States,New York City,New York,10009,East
CA-2017-143035,2017-03-10,2017-05-10,Second Class,CC-12430,United States,New York City,New York,10009,East
CA-2014-107811,,2014-03-05,Standard Class,LA-16780,United States,Memphis,Tennessee,38109,South
CA-2016-163216,2016-07-10,2016-10-10,First Class,AW-10930,United States,Philadelphia,Pennsylvania,19143,East
US-2016-116442,,,Standard Class,BP-11230,United States,Los Angeles,California,90004,West
CA-2017-150623,2017-10-04,,Standard Class,DB-13360,United States,Waterbury,Connecticut,6708,East
US-2014-163797,2014-08-04,,Standard Class,PC-19000,United States,Chandler,Arizona,85224,West
CA-2016-127236,,2016-02-04,Standard Class,TB-21595,United States,Springfield,Ohio,45503,East
US-2017-104661,,,First Class,TB-21250,United States,Austin,Texas,78745,Central
CA-2014-134103,,2014-04-02,Standard Class,MV-18190,United States,Detroit,Michigan,48234,Central
CA-2015-147529,2015-07-02,2015-11-02,Standard Class,DK-12835,United States,Springfield,Virginia,22153,South
CA-2016-129126,,,Standard Class,PK-19075,United States,New York City,New York,10011,East
CA-2017-131632,,2017-04-11,Standard Class,AH-10120,United States,Dallas,Texas,75217,Central
CA-2017-151981,2017-06-08,2017-12-08,Standard Class,GM-14455,United States,Concord,New Hampshire,3301,East
CA-2017-125472,,,First Class,BD-11725,United States,Lafayette,Louisiana,70506,South
CA-2015-156328,,2015-05-12,Standard Class,RM-19375,United States,Raleigh,North Carolina,27604,South
CA-2017-154074,,2017-02-09,Second Class,BW-11110,United States,Spokane,Washington,99207,West
CA-2017-161774,,,First Class,GT-14710,United States,Houston,Texas,77041,Central
CA-2017-151211,,,Standard Class,AH-10120,United States,Louisville,Kentucky,40214,South
CA-2017-142671,2017-10-11,,Second Class,DR-12940,United States,Hollywood,Florida,33021,South
CA-2017-144750,,,Same Day,DL-13495,United States,Chandler,Arizona,85224,West
CA-2016-111976,2016-08-03,2016-12-03,Standard Class,BD-11620,United States,Philadelphia,Pennsylvania,19120,East
CA-2016-140130,,2016-05-11,Standard Class,HW-14935,United States,Tulsa,Oklahoma,74133,Central
CA-2014-159121,,2014-01-08,Standard Class,JO-15145,United States,Draper,Utah,84020,West
CA-2015-149650,,,First Class,RD-19660,United States,Oakland,California,94601,West
CA-2017-115777,,,Standard Class,DO-13645,United States,Lawrence,Massachusetts,1841,East
CA-2016-143714,,,Standard Class,CC-12370,United States,Philadelphia,Pennsylvania,19120,East
CA-2014-165764,2014-03-11,2014-07-11,Standard Class,SH-20395,United States,Jacksonville,North Carolina,28540,South
CA-2015-121405,,2015-04-04,Standard Class,FC-14335,United States,Chicago,Illinois,60610,Central
US-2017-116897,,,First Class,JG-15160,United States,Pocatello,Idaho,83201,West
US-2017-113992,,,Standard Class,LC-16885,United States,Plano,Texas,75023,Central
CA-2014-166891,2014-04-10,2014-06-10,First Class,CC-12220,United States,New York City,New York,10024,East
CA-2016-101161,,,Standard Class,BW-11110,United States,New York City,New York,10024,East
CA-2015-151785,2015-05-03,2015-10-03,Standard Class,JJ-15445,United States,Chicago,Illinois,60623,Central
US-2017-119816,2017-04-03,2017-06-03,Second Class,TT-21460,United States,Houston,Texas,77095,Central
CA-2015-156510,,,Standard Class,EH-13990,United States,Meriden,Connecticut,6450,East
US-2015-110261,,,Second Class,PR-18880,United States,Glenview,Illinois,60025,Central
CA-2015-125710,2015-08-10,,Standard Class,BT-11680,United States,Houston,Texas,77036,Central
CA-2017-161102,,2017-03-08,First Class,EC-14050,United States,San Francisco,California,94110,West
CA-2014-110065,2014-05-08,2014-11-08,Standard Class,SP-20650,United States,New York City,New York,10009,East
US-2017-133361,,,First Class,AJ-10780,United States,Baltimore,Maryland,21215,East
US-2016-155404,,,Standard Class,AS-10630,United States,Louisville,Kentucky,40214,South
CA-2015-114503,,,Standard Class,AA-10375,United States,Lebanon,Tennessee,37087,South
CA-2017-153080,,,Second Class,EH-13945,United States,Los Angeles,California,90008,West
CA-2016-163804,2016-02-12,2016-08-12,Standard Class,DB-13270,United States,Providence,Rhode Island,2908,East
CA-2015-108532,,2015-02-09,Standard Class,CC-12100,United States,Detroit,Michigan,48234,Central
CA-2014-151897,2014-06-06,2014-10-06,Standard Class,VT-21700,United States,Houston,Texas,77070,Central
CA-2016-113292,,,Second Class,DB-13060,United States,Columbia,Tennessee,38401,South
CA-2014-149524,,,First Class,BS-11590,United States,Philadelphia,Pennsylvania,19140,East
CA-2017-140872,2017-03-06,2017-10-06,Standard Class,NR-18550,United States,Pembroke Pines,Florida,33024,South
CA-2017-113908,2017-03-06,2017-09-06,Standard Class,KN-16390,United States,New York City,New York,10011,East
CA-2015-120621,,,Standard Class,JW-16075,United States,Jacksonville,North Carolina,28540,South
US-2017-148866,,,Standard Class,JM-15535,United States,New York City,New York,10011,East
CA-2014-149594,,,Standard Class,MF-18250,United States,Philadelphia,Pennsylvania,19120,East
CA-2016-113845,,,Standard Class,FA-14230,United States,Orlando,Florida,32839,South
CA-2017-111262,,2017-01-11,Second Class,KH-16510,United States,Houston,Texas,77095,Central
CA-2015-103135,,,Standard Class,SS-20515,United States,Louisville,Kentucky,40214,South
CA-2014-129147,2014-02-11,2014-06-11,Standard Class,LC-17050,United States,Medina,Ohio,44256,East
CA-2017-128265,,,Second Class,VW-21775,United States,New York City,New York,10011,East
CA-2016-152331,,,Standard Class,LD-16855,United States,Chicago,Illinois,60653,Central
US-2016-128909,2016-09-10,2016-11-10,Second Class,SP-20545,United States,Philadelphia,Pennsylvania,19143,East
CA-2017-102197,,,Standard Class,DK-13150,United States,New York City,New York,10009,East
CA-2017-167640,2017-06-03,2017-10-03,Standard Class,FC-14245,United States,San Francisco,California,94109,West
US-2017-116652,,,Standard Class,RD-19480,United States,San Francisco,California,94122,West
CA-2017-138289,,,Second Class,AR-10540,United States,Jackson,Michigan,49201,Central
CA-2016-129308,2016-07-07,,Standard Class,CC-12100,United States,Philadelphia,Pennsylvania,19120,East
CA-2016-157791,,,Second Class,CA-11965,United States,Warwick,Rhode Island,2886,East
CA-2014-146864,,,Standard Class,BT-11530,United States,New York City,New York,10024,East
CA-2014-103744,,,Standard Class,MG-17875,United States,El Paso,Texas,79907,Central
US-2017-107384,2017-04-12,2017-08-12,Standard Class,TP-21130,United States,Rochester,Minnesota,55901,Central
CA-2014-128209,,,Standard Class,GT-14710,United States,Buffalo,New York,14215,East
CA-2014-169684,,,First Class,FH-14365,United States,Knoxville,Tennessee,37918,South
CA-2015-109862,,,Standard Class,HK-14890,United States,Newark,Delaware,19711,East
US-2017-107888,,,First Class,CC-12220,United States,Seattle,Washington,98103,West
US-2017-154872,,,Standard Class,DP-13000,United States,Cleveland,Ohio,44105,East
CA-2014-113880,2014-01-03,2014-05-03,Standard Class,VF-21715,United States,Elmhurst,Illinois,60126,Central
US-2015-164966,,2015-01-08,First Class,GH-14410,United States,Lakeville,Minnesota,55044,Central
CA-2015-126739,2015-01-11,2015-03-11,Second Class,JH-16180,United States,New York City,New York,10035,East
CA-2017-161578,,,Second Class,RB-19465,United States,Los Angeles,California,90036,West
CA-2014-137092,,,Second Class,LS-16975,United States,Chicago,Illinois,60653,Central
CA-2015-166947,2015-05-06,2015-10-06,Standard Class,EB-13750,United States,Buffalo,New York,14215,East
CA-2016-160941,,,Standard Class,DK-12835,United States,Roseville,California,95661,West
CA-2017-144680,,2017-02-04,First Class,SC-20260,United States,Arlington,Texas,76017,Central
CA-2014-166086,2014-07-05,2014-12-05,Standard Class,CT-11995,United States,Lawrence,Massachusetts,1841,East
CA-2017-131282,2017-05-02,2017-08-02,Second Class,CB-12025,United States,Waco,Texas,76706,Central
CA-2014-100678,,,Standard Class,KM-16720,United States,Houston,Texas,77095,Central
CA-2016-161543,2016-10-05,,Standard Class,RD-19720,United States,Seattle,Washington,98105,West
CA-2016-160535,,,Standard Class,BP-11050,United States,Plainfield,New Jersey,7060,East
CA-2017-123085,2017-03-03,2017-08-03,Standard Class,EJ-13720,United States,Los Angeles,California,90008,West
CA-2015-153752,2015-06-12,2015-11-12,Second Class,RO-19780,United States,Arlington,Virginia,22204,South
CA-2014-103660,,,Standard Class,MW-18220,United States,Seattle,Washington,98103,West
CA-2016-169887,,,Same Day,MS-17530,United States,Seattle,Washington,98105,West
CA-2016-148516,2016-07-08,2016-11-08,Standard Class,DW-13585,United States,Edmonds,Washington,98026,West
CA-2017-104731,,,Standard Class,AM-10705,United States,Salem,Virginia,24153,South
CA-2014-164749,,,First Class,BG-11740,United States,Delray Beach,Florida,33445,South
CA-2015-103716,,2015-06-05,Standard Class,KB-16585,United States,San Francisco,California,94110,West
CA-2016-126795,,,Second Class,GT-14710,United States,New York City,New York,10024,East
CA-2015-146290,2015-04-05,2015-11-05,Standard Class,SV-20815,United States,Indianapolis,Indiana,46203,Central
CA-2017-157112,,,First Class,GG-14650,United States,Columbus,Ohio,43229,East
CA-2014-169257,2014-06-06,2014-12-06,Standard Class,SV-20785,United States,Jacksonville,Florida,32216,South
CA-2014-154095,2014-02-12,2014-07-12,Standard Class,ON-18715,United States,Clinton,Maryland,20735,East
CA-2017-146346,,,First Class,RA-19945,United States,Commerce City,Colorado,80022,West
CA-2016-148852,,,Standard Class,SV-20785,United States,Santa Ana,California,92704,West
US-2015-118906,2015-10-03,2015-10-03,Same Day,KB-16585,United States,Clinton,Maryland,20735,East
CA-2016-168921,,,First Class,AG-10495,United States,Los Angeles,California,90049,West
CA-2015-107678,,,Standard Class,JK-16090,United States,Louisville,Kentucky,40214,South
CA-2016-123512,,,First Class,MV-18190,United States,Los Angeles,California,90045,West
US-2017-167402,,,Second Class,CP-12085,United States,Springfield,Missouri,65807,Central
CA-2014-130449,2014-06-09,2014-09-09,First Class,VP-21760,United States,San Francisco,California,94109,West
CA-2015-141250,,,Standard Class,PM-18940,United States,Texas City,Texas,77590,Central
CA-2014-145541,,,Standard Class,TB-21400,United States,New York City,New York,10024,East
CA-2014-138513,,,Standard Class,EH-13990,United States,Bellevue,Washington,98006,West
CA-2015-135489,,,Second Class,GW-14605,United States,New York City,New York,10024,East
CA-2015-125696,2015-02-10,2015-06-10,Standard Class,NP-18685,United States,Wilson,North Carolina,27893,South
CA-2016-105081,,,Standard Class,JE-15715,United States,Seattle,Washington,98115,West
US-2016-146857,2016-06-05,2016-08-05,Second Class,BE-11455,United States,Springfield,Missouri,65807,Central
CA-2016-166275,,,Same Day,SS-20590,United States,San Francisco,California,94109,West
CA-2017-144498,2017-06-05,2017-06-05,Same Day,MB-18085,United States,Charlotte,North Carolina,28205,South
CA-2017-103352,,,Second Class,RP-19390,United States,New York City,New York,10011,East
CA-2014-108609,,2014-02-11,Second Class,AJ-10780,United States,Lorain,Ohio,44052,East
CA-2017-128328,2017-05-08,2017-09-08,Standard Class,PO-18865,United States,Indianapolis,Indiana,46203,Central
US-2015-156496,2015-10-08,,Standard Class,WB-21850,United States,Redmond,Oregon,97756,West
US-2016-127334,,,Standard Class,MP-18175,United States,Springfield,Oregon,97477,West
US-2017-124779,2017-08-09,2017-11-09,First Class,BF-11020,United States,Arlington,Texas,76017,Central
CA-2017-135937,,,Standard Class,KM-16375,United States,Gilbert,Arizona,85234,West
CA-2015-129322,2015-08-08,2015-10-08,Second Class,DB-13405,United States,Lawrence,Massachusetts,1841,East
CA-2017-162173,,2017-01-11,Standard Class,OT-18730,United States,Virginia Beach,Virginia,23464,South
CA-2016-115483,,,Second Class,JS-15880,United States,Irving,Texas,75061,Central
CA-2017-122175,2017-12-05,,Second Class,CA-12775,United States,Vineland,New Jersey,8360,East
CA-2017-161088,,,Standard Class,MH-18115,United States,Columbus,Georgia,31907,South
CA-2014-154837,,,Second Class,RB-19645,United States,Los Angeles,California,90032,West
CA-2015-153794,2015-11-09,,Standard Class,SB-20290,United States,San Diego,California,92024,West
CA-2015-135510,2015-05-09,2015-12-09,Standard Class,TW-21025,United States,Charlottesville,Virginia,22901,South
CA-2015-109337,,,Second Class,DL-13330,United States,Lawrence,Indiana,46226,Central
CA-2014-150329,2014-10-10,,Standard Class,SD-20485,United States,Phoenix,Arizona,85023,West
CA-2017-145037,2017-02-09,2017-07-09,Second Class,TB-21055,United States,Meriden,Connecticut,6450,East
CA-2017-154466,2017-01-01,2017-02-01,First Class,DP-13390,United States,Franklin,Wisconsin,53132,Central
CA-2014-109134,2014-05-11,2014-10-11,Standard Class,DE-13255,United States,Los Angeles,California,90008,West
US-2015-129637,,,Standard Class,MC-18100,United States,Bloomington,Illinois,61701,Central
CA-2015-165162,,,Standard Class,HG-15025,United States,Los Angeles,California,90032,West
CA-2017-140494,2017-10-03,,Second Class,CM-11815,United States,San Francisco,California,94109,West
CA-2017-104108,2017-02-12,2017-09-12,Standard Class,RP-19855,United States,Houston,Texas,77095,Central
US-2017-165869,,2017-05-08,Standard Class,LS-17200,United States,Milwaukee,Wisconsin,53209,Central
CA-2017-160899,2017-11-08,,Second Class,DR-12940,United States,Lake Charles,Louisiana,70601,South
CA-2017-144225,,2017-02-10,Second Class,CC-12475,United States,Baltimore,Maryland,21215,East
US-2016-163538,,,Standard Class,SS-20515,United States,Franklin,Wisconsin,53132,Central
US-2016-155103,2016-02-12,2016-07-12,Standard Class,JF-15190,United States,New York City,New York,10024,East
CA-2017-145429,,,Standard Class,SW-20455,United States,San Diego,California,92024,West
CA-2015-153535,,,Standard Class,SG-20470,United States,Wilson,North Carolina,27893,South
CA-2015-139164,,,Standard Class,CS-12355,United States,Long Beach,California,90805,West
CA-2016-112277,2016-10-09,,Standard Class,SC-20695,United States,Fort Lauderdale,Florida,33311,South
CA-2014-167724,,,Standard Class,BF-11170,United States,Baltimore,Maryland,21215,East
CA-2015-123141,,,Standard Class,GZ-14470,United States,Rio Rancho,New Mexico,87124,West
CA-2016-149503,2016-09-12,2016-12-12,First Class,SP-20650,United States,Stockton,California,95207,West
CA-2017-163069,,,Second Class,PJ-19015,United States,Columbus,Ohio,43229,East
CA-2017-107629,,,Same Day,DB-13060,United States,Skokie,Illinois,60076,Central
CA-2016-134789,2016-08-04,,Standard Class,CK-12325,United States,Hot Springs,Arkansas,71901,South
CA-2016-130442,,,First Class,SF-20065,United States,Goldsboro,North Carolina,27534,South
CA-2017-102974,,,Standard Class,DP-13105,United States,Los Angeles,California,90032,West
US-2017-166394,2017-04-09,2017-06-09,Second Class,VM-21835,United States,Nashua,New Hampshire,3060,East
CA-2016-128811,2016-12-09,,Standard Class,SF-20200,United States,Seattle,Washington,98103,West
CA-2017-145443,2017-10-08,,Second Class,SC-20695,United States,Richmond,Indiana,47374,Central
CA-2016-165827,2016-04-11,2016-09-11,Standard Class,MF-17665,United States,Miami,Florida,33180,South
